filename,category,fold,recording_id
Passengers/10__10_07_13_marDeOnza_Sale_seg23.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg24.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg25.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg26.wav,Passengers,1,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg27.wav,Passengers,2,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg28.wav,Passengers,3,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg29.wav,Passengers,4,10__10_07_13_marDeOnza_Sale
Passengers/10__10_07_13_marDeOnza_Sale_seg30.wav,Passengers,5,10__10_07_13_marDeOnza_Sale
Passengers/11__10_07_13_minhoUno_Entra_seg1.wav,Passengers,1,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg2.wav,Passengers,2,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg3.wav,Passengers,3,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg4.wav,Passengers,4,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg5.wav,Passengers,5,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg6.wav,Passengers,1,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg7.wav,Passengers,2,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg8.wav,Passengers,3,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg9.wav,Passengers,4,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg10.wav,Passengers,5,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg11.wav,Passengers,1,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg12.wav,Passengers,2,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg13.wav,Passengers,3,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg14.wav,Passengers,4,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg15.wav,Passengers,5,11__10_07_13_minhoUno_Entra
Passengers/11__10_07_13_minhoUno_Entra_seg16.wav,Passengers,1,11__10_07_13_minhoUno_Entra
Passengers/12__10_07_13_minhoUno_Sale_seg1.wav,Passengers,1,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg2.wav,Passengers,2,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg3.wav,Passengers,3,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg4.wav,Passengers,4,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg5.wav,Passengers,5,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg6.wav,Passengers,1,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg7.wav,Passengers,2,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg8.wav,Passengers,3,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg9.wav,Passengers,4,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg10.wav,Passengers,5,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg11.wav,Passengers,1,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg12.wav,Passengers,2,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg13.wav,Passengers,3,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg14.wav,Passengers,4,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg15.wav,Passengers,5,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg16.wav,Passengers,1,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg17.wav,Passengers,2,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg18.wav,Passengers,3,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg19.wav,Passengers,4,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg20.wav,Passengers,5,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg21.wav,Passengers,1,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg22.wav,Passengers,2,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg23.wav,Passengers,3,12__10_07_13_minhoUno_Sale
Passengers/12__10_07_13_minhoUno_Sale_seg24.wav,Passengers,4,12__10_07_13_minhoUno_Sale
Passengers/13__10_07_13_piraCies_Entra_seg1.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg2.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg3.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg4.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg5.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg6.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg7.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg8.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg9.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg10.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg11.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg12.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg13.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg14.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg15.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg16.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg17.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg18.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg19.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg20.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg21.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg22.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg23.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg24.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg25.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg26.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg27.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg28.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg29.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg30.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg31.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg32.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg33.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg34.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg35.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg36.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg37.wav,Passengers,2,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg38.wav,Passengers,3,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg39.wav,Passengers,4,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg40.wav,Passengers,5,13__10_07_13_piraCies_Entra
Passengers/13__10_07_13_piraCies_Entra_seg41.wav,Passengers,1,13__10_07_13_piraCies_Entra
Passengers/14__10_07_13_piraCies_Espera_seg1.wav,Passengers,1,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg2.wav,Passengers,2,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg3.wav,Passengers,3,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg4.wav,Passengers,4,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg5.wav,Passengers,5,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg6.wav,Passengers,1,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg7.wav,Passengers,2,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg8.wav,Passengers,3,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg9.wav,Passengers,4,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg10.wav,Passengers,5,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg11.wav,Passengers,1,14__10_07_13_piraCies_Espera
Passengers/14__10_07_13_piraCies_Espera_seg12.wav,Passengers,2,14__10_07_13_piraCies_Espera
Passengers/17__10_07_13_visionSub_Entra_seg1.wav,Passengers,1,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg2.wav,Passengers,2,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg3.wav,Passengers,3,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg4.wav,Passengers,4,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg5.wav,Passengers,5,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg6.wav,Passengers,1,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg7.wav,Passengers,2,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg8.wav,Passengers,3,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg9.wav,Passengers,4,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg10.wav,Passengers,5,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg11.wav,Passengers,1,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg12.wav,Passengers,2,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg13.wav,Passengers,3,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg14.wav,Passengers,4,17__10_07_13_visionSub_Entra
Passengers/17__10_07_13_visionSub_Entra_seg15.wav,Passengers,5,17__10_07_13_visionSub_Entra
Passengers/32__19_07_13_Arroios_llega_seg1.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg2.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg3.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg4.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg5.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg6.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg7.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg8.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg9.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg10.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg11.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg12.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg13.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg14.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg15.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg16.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg17.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg18.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg19.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg20.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg21.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg22.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg23.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg24.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg25.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg26.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg27.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg28.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg29.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg30.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg31.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg32.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg33.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg34.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg35.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg36.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg37.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg38.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg39.wav,Passengers,4,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg40.wav,Passengers,5,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg41.wav,Passengers,1,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg42.wav,Passengers,2,32__19_07_13_Arroios_llega
Passengers/32__19_07_13_Arroios_llega_seg43.wav,Passengers,3,32__19_07_13_Arroios_llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg1.wav,Passengers,1,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg2.wav,Passengers,2,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg3.wav,Passengers,3,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg4.wav,Passengers,4,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg5.wav,Passengers,5,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg6.wav,Passengers,1,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg7.wav,Passengers,2,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg8.wav,Passengers,3,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg9.wav,Passengers,4,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg10.wav,Passengers,5,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg11.wav,Passengers,1,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg12.wav,Passengers,2,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg13.wav,Passengers,3,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg14.wav,Passengers,4,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg15.wav,Passengers,5,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg16.wav,Passengers,1,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg17.wav,Passengers,2,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg18.wav,Passengers,3,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg19.wav,Passengers,4,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg20.wav,Passengers,5,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg21.wav,Passengers,1,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg22.wav,Passengers,2,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg23.wav,Passengers,3,34__19_07_13_MarDeOnza_Llega
Passengers/34__19_07_13_MarDeOnza_Llega_seg24.wav,Passengers,4,34__19_07_13_MarDeOnza_Llega
Passengers/35__19_07_13_MarDeOnza_sale_seg1.wav,Passengers,1,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg2.wav,Passengers,2,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg3.wav,Passengers,3,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg4.wav,Passengers,4,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg5.wav,Passengers,5,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg6.wav,Passengers,1,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg7.wav,Passengers,2,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg8.wav,Passengers,3,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg9.wav,Passengers,4,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg10.wav,Passengers,5,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg11.wav,Passengers,1,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg12.wav,Passengers,2,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg13.wav,Passengers,3,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg14.wav,Passengers,4,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg15.wav,Passengers,5,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg16.wav,Passengers,1,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg17.wav,Passengers,2,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg18.wav,Passengers,3,35__19_07_13_MarDeOnza_sale
Passengers/35__19_07_13_MarDeOnza_sale_seg19.wav,Passengers,4,35__19_07_13_MarDeOnza_sale
Passengers/38__19_07_13_Arroios_Sale_2entran_seg1.wav,Passengers,1,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg2.wav,Passengers,2,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg3.wav,Passengers,3,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg4.wav,Passengers,4,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg5.wav,Passengers,5,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg6.wav,Passengers,1,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg7.wav,Passengers,2,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg8.wav,Passengers,3,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg9.wav,Passengers,4,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg10.wav,Passengers,5,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg11.wav,Passengers,1,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg12.wav,Passengers,2,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg13.wav,Passengers,3,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg14.wav,Passengers,4,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg15.wav,Passengers,5,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg16.wav,Passengers,1,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg17.wav,Passengers,2,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg18.wav,Passengers,3,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg19.wav,Passengers,4,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg20.wav,Passengers,5,38__19_07_13_Arroios_Sale_2entran
Passengers/38__19_07_13_Arroios_Sale_2entran_seg21.wav,Passengers,1,38__19_07_13_Arroios_Sale_2entran
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg1.wav,Passengers,1,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg2.wav,Passengers,2,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg3.wav,Passengers,3,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg4.wav,Passengers,4,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg5.wav,Passengers,5,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg6.wav,Passengers,1,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg7.wav,Passengers,2,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/40__19_07_13_MarDeCangas_Llega_Interf_seg8.wav,Passengers,3,40__19_07_13_MarDeCangas_Llega_Interf
Passengers/42__19_07_13_PirataCies_Sale_seg1.wav,Passengers,1,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg2.wav,Passengers,2,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg3.wav,Passengers,3,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg4.wav,Passengers,4,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg5.wav,Passengers,5,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg6.wav,Passengers,1,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg7.wav,Passengers,2,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg8.wav,Passengers,3,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg9.wav,Passengers,4,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg10.wav,Passengers,5,42__19_07_13_PirataCies_Sale
Passengers/42__19_07_13_PirataCies_Sale_seg11.wav,Passengers,1,42__19_07_13_PirataCies_Sale
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg1.wav,Passengers,1,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg2.wav,Passengers,2,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg3.wav,Passengers,3,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg4.wav,Passengers,4,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg5.wav,Passengers,5,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg6.wav,Passengers,1,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg7.wav,Passengers,2,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg8.wav,Passengers,3,43__19_07_13_PirataDeCies_Llega_Interf
Passengers/43__19_07_13_PirataDeCies_Llega_Interf_seg9.wav,Passengers,4,43__19_07_13_PirataDeCies_Llega_Interf
